customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,dti,revolving_utilization,credit_score,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
CUST-11210,59,26262,RENT,4.9,VENTURE,A,5653,7.52,0.215,14.92,46.37,741,Y,35,1
CUST-11211,62,74554,RENT,8.1,DEBTCONSOLIDATION,A,7872,8.4,0.106,36.71,53.96,747,N,35,0
CUST-11212,31,116925,RENT,0.4,MEDICAL,D,28848,15.64,0.247,10.58,44.34,605,N,11,0
CUST-11213,63,40576,OWN,4.8,EDUCATION,B,6875,10.67,0.169,10.28,37.63,670,N,35,0
CUST-11214,55,42410,RENT,0.2,EDUCATION,A,2581,7.86,0.061,13.94,31.93,738,N,35,0
CUST-11215,67,118192,RENT,3.7,MEDICAL,F,7722,20.93,0.065,16.28,72.62,461,N,35,1
CUST-11216,23,66392,MORTGAGE,1.5,VENTURE,A,19312,8.85,0.291,17.48,14.45,774,N,5,0
CUST-11217,24,63687,MORTGAGE,1.8,MEDICAL,A,14373,7.88,0.226,20.41,28.79,751,N,2,0
CUST-11218,56,23991,RENT,3.1,HOMEIMPROVEMENT,B,7169,8.49,0.299,26.62,29.95,740,N,34,0
CUST-11219,27,73661,OTHER,9.0,MEDICAL,A,12673,7.61,0.172,27.13,39.29,747,N,5,0
CUST-11220,61,28071,MORTGAGE,6.2,EDUCATION,A,21481,9.24,0.765,59.67,65.5,687,N,35,1
CUST-11221,68,24824,MORTGAGE,13.8,PERSONAL,D,1000,16.5,0.04,18.47,89.63,621,N,35,0
CUST-11222,47,39812,RENT,5.4,DEBTCONSOLIDATION,A,4963,6.72,0.125,18.63,48.48,727,N,26,0
CUST-11223,50,34493,OWN,0.0,HOMEIMPROVEMENT,A,6222,6.85,0.18,6.15,60.14,787,N,32,0
CUST-11224,28,42917,RENT,1.5,VENTURE,D,4926,16.31,0.115,30.53,62.42,603,N,10,1
CUST-11225,48,20648,RENT,11.8,HOMEIMPROVEMENT,B,12939,9.05,0.627,23.67,47.59,771,N,28,1
CUST-11226,33,87141,RENT,5.2,HOMEIMPROVEMENT,A,16228,9.18,0.186,7.36,42.74,719,N,12,1
CUST-11227,59,96433,MORTGAGE,20.0,DEBTCONSOLIDATION,B,13923,11.61,0.144,29.13,46.95,709,N,35,0
CUST-11228,60,15238,MORTGAGE,0.8,EDUCATION,A,8841,8.79,0.58,19.39,61.5,771,Y,35,1
CUST-11229,41,88174,MORTGAGE,1.8,MEDICAL,B,17257,8.7,0.196,22.58,66.04,688,N,23,1
CUST-11230,30,30142,RENT,2.2,PERSONAL,B,7758,10.65,0.257,10.46,47.85,653,N,9,0
CUST-11231,42,81976,MORTGAGE,2.0,DEBTCONSOLIDATION,E,14056,20.79,0.171,27.22,83.78,563,Y,21,1
CUST-11232,20,47048,MORTGAGE,1.5,DEBTCONSOLIDATION,B,6212,9.36,0.132,11.0,40.09,636,N,1,0
CUST-11233,65,49874,RENT,,HOMEIMPROVEMENT,C,5833,13.41,0.117,10.59,35.33,626,Y,35,1
CUST-11234,56,43868,MORTGAGE,5.1,MEDICAL,A,1922,6.18,0.044,5.96,33.06,744,N,34,0
CUST-11235,40,101445,RENT,1.9,MEDICAL,B,9901,11.5,0.098,20.02,24.52,735,Y,22,0
CUST-11236,45,23300,MORTGAGE,0.4,MEDICAL,A,9522,7.24,0.409,21.08,52.18,760,N,25,1
CUST-11237,65,70594,RENT,6.2,EDUCATION,B,3896,10.39,0.055,5.01,28.09,686,N,35,0
CUST-11238,55,94920,MORTGAGE,3.1,MEDICAL,B,2710,9.15,0.029,20.85,73.03,684,N,35,0
CUST-11239,42,75342,OWN,4.1,PERSONAL,F,6525,23.86,0.087,22.62,41.62,511,Y,23,0
CUST-11240,20,197761,OTHER,2.0,DEBTCONSOLIDATION,E,8086,19.56,0.041,6.37,46.71,602,N,1,0
CUST-11241,59,35690,RENT,11.1,MEDICAL,B,8812,11.45,0.247,13.54,22.76,648,Y,35,1
CUST-11242,34,87062,RENT,4.1,DEBTCONSOLIDATION,A,7871,7.96,0.09,5.42,42.5,720,N,16,0
CUST-11243,40,45997,RENT,12.8,VENTURE,B,11870,9.41,0.258,6.44,100.0,648,N,20,1
CUST-11244,66,102748,MORTGAGE,3.6,EDUCATION,C,6560,11.53,0.064,19.46,45.55,670,N,35,0
CUST-11245,28,48795,MORTGAGE,1.7,EDUCATION,A,10850,7.27,0.222,34.92,72.83,803,N,6,0
CUST-11246,28,38842,RENT,2.2,DEBTCONSOLIDATION,B,4968,11.83,0.128,8.38,70.37,720,N,9,0
CUST-11247,29,107327,RENT,3.7,HOMEIMPROVEMENT,A,8724,5.14,0.081,24.45,46.48,773,N,10,0
CUST-11248,45,36499,OWN,3.8,EDUCATION,A,9127,9.84,0.25,17.89,50.74,732,N,25,0
CUST-11249,60,21001,MORTGAGE,5.8,PERSONAL,A,7112,8.5,0.339,10.91,46.15,767,Y,35,0
CUST-11250,54,35950,RENT,1.3,VENTURE,F,8891,22.23,0.247,9.51,81.55,504,Y,32,0
CUST-11251,44,71069,RENT,5.4,EDUCATION,A,2552,7.36,0.036,30.37,63.95,730,N,24,0
CUST-11252,45,113009,RENT,7.5,EDUCATION,A,7170,8.53,0.063,14.98,70.57,749,N,23,0
CUST-11253,30,52400,MORTGAGE,5.6,VENTURE,F,1250,20.54,0.024,19.76,75.51,531,N,11,1
CUST-11254,57,108111,OWN,3.3,VENTURE,B,3893,11.03,0.036,14.78,80.99,763,N,35,0
CUST-11255,21,21700,MORTGAGE,3.0,MEDICAL,C,7572,13.87,0.349,24.75,30.68,680,N,1,0
CUST-11256,26,37573,RENT,2.6,DEBTCONSOLIDATION,B,8450,12.65,0.225,15.74,74.03,704,N,5,0
CUST-11257,37,41227,MORTGAGE,0.6,VENTURE,B,6292,10.06,0.153,12.65,19.26,760,N,16,0
CUST-11258,46,45764,RENT,8.6,HOMEIMPROVEMENT,A,4946,7.55,0.108,16.44,44.3,834,N,24,0
CUST-11259,53,51557,RENT,1.2,PERSONAL,B,14446,10.42,0.28,13.79,27.49,701,Y,34,0
CUST-11260,46,74202,OTHER,6.2,EDUCATION,B,6430,9.88,0.087,15.82,42.0,713,N,27,0
CUST-11261,36,37538,RENT,1.0,PERSONAL,B,21755,12.27,0.58,35.32,80.49,657,N,14,1
CUST-11262,62,53285,RENT,0.1,EDUCATION,B,11883,9.33,0.223,26.73,46.45,706,N,35,0
CUST-11263,63,47711,OTHER,0.9,DEBTCONSOLIDATION,C,14393,11.68,0.302,12.83,74.17,626,N,35,1
CUST-11264,43,28126,RENT,2.4,DEBTCONSOLIDATION,B,4518,10.79,0.161,30.01,75.13,634,N,23,0
CUST-11265,44,45789,MORTGAGE,0.6,VENTURE,C,9141,12.63,0.2,37.08,63.88,685,N,22,1
CUST-11266,26,44972,OWN,1.1,MEDICAL,A,3712,7.8,0.083,23.41,57.6,754,N,7,0
CUST-11267,25,44398,MORTGAGE,7.0,HOMEIMPROVEMENT,D,6645,17.26,0.15,6.83,68.75,580,Y,3,1
CUST-11268,43,49963,RENT,7.3,MEDICAL,B,4371,10.68,0.087,28.66,84.52,636,N,24,1
CUST-11269,52,51297,RENT,8.5,PERSONAL,B,10848,10.53,0.211,9.09,30.84,679,N,33,0
CUST-11270,68,37821,RENT,9.2,MEDICAL,B,6814,8.03,0.18,17.71,72.64,676,N,35,1
CUST-11271,48,105201,RENT,2.7,MEDICAL,D,5391,17.17,0.051,35.15,69.11,606,N,28,1
CUST-11272,62,24301,MORTGAGE,10.1,EDUCATION,D,9088,16.74,0.374,37.6,75.7,549,N,35,1
CUST-11273,41,31806,RENT,3.7,EDUCATION,A,6019,9.75,0.189,14.79,54.09,765,N,23,0
CUST-11274,45,259880,RENT,3.2,EDUCATION,C,23654,14.86,0.091,30.57,55.29,672,N,23,0
CUST-11275,47,26296,MORTGAGE,6.3,VENTURE,A,5272,5.72,0.2,33.72,32.67,704,N,26,0
CUST-11276,69,21758,MORTGAGE,1.2,PERSONAL,A,2890,8.77,0.133,13.6,78.28,691,N,35,0
CUST-11277,40,76167,MORTGAGE,7.8,VENTURE,D,8499,14.94,0.112,33.89,69.2,646,N,22,1
CUST-11278,68,15000,RENT,2.8,MEDICAL,A,6812,8.5,0.454,28.39,29.73,745,N,35,0
CUST-11279,26,42567,MORTGAGE,0.7,EDUCATION,A,7217,9.24,0.17,7.54,27.23,772,N,4,1
CUST-11280,36,177636,MORTGAGE,0.6,HOMEIMPROVEMENT,B,4464,12.74,0.025,20.78,38.72,704,N,17,0
CUST-11281,39,19400,RENT,0.9,MEDICAL,D,6726,16.02,0.347,22.01,72.54,607,Y,20,1
CUST-11282,60,15000,RENT,11.1,EDUCATION,A,7287,8.35,0.486,39.63,56.09,786,N,35,0
CUST-11283,68,19940,RENT,23.5,HOMEIMPROVEMENT,A,15154,8.71,0.76,33.39,35.61,779,N,35,1
CUST-11284,39,84037,MORTGAGE,2.2,EDUCATION,A,14719,8.06,0.175,4.77,25.98,763,N,18,0
CUST-11285,41,96265,RENT,1.7,HOMEIMPROVEMENT,A,4043,5.49,0.042,21.47,57.31,766,N,22,0
CUST-11286,47,36042,OWN,1.2,MEDICAL,A,19796,7.69,0.549,32.27,62.98,735,Y,27,0
CUST-11287,59,73860,MORTGAGE,8.7,EDUCATION,E,12727,20.18,0.172,29.3,61.92,589,N,35,1
CUST-11288,68,112888,OWN,1.2,VENTURE,A,15668,7.5,0.139,10.08,29.42,804,N,35,0
CUST-11289,26,143258,RENT,8.0,EDUCATION,B,14163,9.47,0.099,19.59,50.12,736,N,4,0
CUST-11290,20,42285,RENT,2.0,PERSONAL,E,4495,19.26,0.106,17.31,79.21,504,N,2,1
CUST-11291,51,15000,RENT,11.4,PERSONAL,C,9037,14.58,0.602,26.9,56.3,666,N,30,0
CUST-11292,32,29955,RENT,4.0,EDUCATION,A,12285,7.97,0.41,10.3,37.25,769,N,10,0
CUST-11293,49,37945,MORTGAGE,5.9,VENTURE,B,1000,11.06,0.026,2.12,88.61,740,N,31,1
CUST-11294,42,41966,RENT,4.8,HOMEIMPROVEMENT,D,15231,16.2,0.363,12.45,72.08,653,N,20,1
CUST-11295,38,43795,RENT,8.9,HOMEIMPROVEMENT,B,5881,11.01,0.134,15.2,35.24,717,N,20,0
CUST-11296,51,95926,RENT,9.0,EDUCATION,B,1942,7.97,0.02,11.64,59.91,657,N,29,0
CUST-11297,49,105309,RENT,4.5,VENTURE,A,6023,7.45,0.057,10.97,74.44,746,N,28,0
CUST-11298,48,44222,MORTGAGE,5.0,EDUCATION,B,16777,10.04,0.379,20.21,72.41,672,N,30,1
CUST-11299,68,94758,MORTGAGE,12.7,VENTURE,A,5182,7.53,0.055,10.19,52.09,709,N,35,0
CUST-11300,64,60754,MORTGAGE,13.3,HOMEIMPROVEMENT,C,7515,12.09,0.124,21.39,63.04,699,N,35,0
CUST-11301,48,50955,RENT,5.5,PERSONAL,C,4331,13.94,0.085,37.62,60.98,634,N,29,1
CUST-11302,49,84450,OWN,0.0,DEBTCONSOLIDATION,B,11213,12.81,0.133,12.21,62.25,770,Y,31,0
CUST-11303,35,51192,MORTGAGE,0.6,HOMEIMPROVEMENT,C,4175,13.6,0.082,28.45,57.11,637,N,14,0
CUST-11304,59,168499,RENT,9.8,VENTURE,A,14689,7.56,0.087,17.77,52.67,725,N,35,0
CUST-11305,38,20680,RENT,0.4,VENTURE,C,2936,16.51,0.142,23.83,21.41,671,N,19,0
CUST-11306,37,35986,OWN,1.2,HOMEIMPROVEMENT,B,7742,9.36,0.215,16.21,49.32,697,N,16,0
CUST-11307,20,45437,MORTGAGE,1.3,DEBTCONSOLIDATION,C,4343,14.09,0.096,27.07,69.23,660,N,1,1
CUST-11308,33,63810,MORTGAGE,4.6,HOMEIMPROVEMENT,A,15097,9.4,0.237,10.3,47.24,731,N,15,0
CUST-11309,66,104901,RENT,4.3,EDUCATION,B,6971,10.03,0.066,12.9,70.64,681,N,35,0
CUST-11310,69,48308,RENT,1.7,VENTURE,B,7751,11.52,0.16,12.06,81.72,683,N,35,0
CUST-11311,21,20882,MORTGAGE,1.2,EDUCATION,B,9060,10.7,0.434,22.23,65.0,664,N,3,1
CUST-11312,47,81268,MORTGAGE,7.2,DEBTCONSOLIDATION,B,14682,9.21,0.181,16.79,38.47,734,N,26,0
CUST-11313,68,77108,MORTGAGE,13.7,DEBTCONSOLIDATION,A,5813,7.3,0.075,20.7,61.57,757,N,35,0
CUST-11314,69,15288,MORTGAGE,0.3,MEDICAL,B,13297,10.46,0.87,36.62,45.35,705,N,35,0
CUST-11315,49,48909,RENT,0.7,HOMEIMPROVEMENT,B,9024,9.74,0.185,21.01,73.32,723,N,29,1
CUST-11316,57,18881,MORTGAGE,,DEBTCONSOLIDATION,B,13586,8.57,0.72,17.49,21.7,712,N,35,0
CUST-11317,23,32899,OWN,,EDUCATION,B,10941,10.01,0.333,21.52,52.45,779,N,2,0
CUST-11318,20,28518,OWN,2.0,MEDICAL,A,11648,5.71,0.408,26.72,76.87,765,N,1,0
CUST-11319,27,79662,RENT,6.4,MEDICAL,A,9587,8.15,0.12,20.18,46.21,678,N,5,1
CUST-11320,48,52580,RENT,10.9,HOMEIMPROVEMENT,B,4223,11.16,0.08,25.69,55.46,683,N,26,1
CUST-11321,58,22666,MORTGAGE,1.2,EDUCATION,B,5276,8.97,0.233,9.08,74.6,667,N,35,0
CUST-11322,22,83119,MORTGAGE,0.6,VENTURE,B,6481,10.6,0.078,12.73,68.1,716,Y,4,1
CUST-11323,51,20737,MORTGAGE,4.8,EDUCATION,D,15700,14.89,0.757,28.66,100.0,596,N,33,1
CUST-11324,29,59758,OWN,8.6,PERSONAL,C,3750,13.07,0.063,14.31,95.63,668,N,8,0
CUST-11325,29,30079,MORTGAGE,4.4,PERSONAL,A,9328,6.7,0.31,15.59,62.15,726,N,10,0
CUST-11326,38,39363,MORTGAGE,16.5,PERSONAL,B,13858,11.08,0.352,14.88,45.66,707,N,17,0
CUST-11327,65,66340,RENT,7.9,PERSONAL,B,4147,8.56,0.063,16.41,41.81,682,N,35,0
CUST-11328,53,67028,RENT,6.0,MEDICAL,B,8044,11.68,0.12,6.73,35.72,688,N,34,0
CUST-11329,52,109336,RENT,0.3,VENTURE,E,10048,20.97,0.092,37.87,47.83,578,N,33,1
CUST-11330,42,46660,OWN,0.6,PERSONAL,B,11875,10.33,0.255,35.56,26.08,716,Y,23,0
CUST-11331,47,58916,RENT,7.7,VENTURE,C,7072,11.89,0.12,8.86,34.55,700,N,28,0
CUST-11332,51,37697,RENT,1.1,MEDICAL,F,10156,19.49,0.269,34.06,68.2,570,N,33,0
CUST-11333,69,54676,MORTGAGE,0.1,PERSONAL,A,1949,8.81,0.036,35.88,80.92,783,N,35,0
CUST-11334,26,63811,MORTGAGE,8.0,EDUCATION,A,11543,9.88,0.181,9.27,19.46,765,N,5,0
CUST-11335,48,46212,MORTGAGE,11.1,VENTURE,B,10911,10.55,0.236,11.07,79.54,683,N,29,0
CUST-11336,27,16609,RENT,1.2,PERSONAL,A,4019,6.1,0.242,16.18,52.48,772,N,7,0
CUST-11337,20,59807,MORTGAGE,2.0,PERSONAL,A,7047,6.19,0.118,12.71,34.68,792,N,1,0
CUST-11338,22,61006,RENT,0.2,DEBTCONSOLIDATION,G,4612,25.92,0.076,9.04,91.01,542,N,1,0
CUST-11339,43,32594,RENT,1.7,VENTURE,F,1000,,0.031,22.37,63.73,531,N,22,0
CUST-11340,42,22682,RENT,4.9,MEDICAL,C,2546,12.34,0.112,24.22,31.36,638,N,21,0
CUST-11341,27,118839,RENT,7.2,VENTURE,C,2829,16.26,0.024,5.64,60.08,678,N,9,0
CUST-11342,66,65832,RENT,0.1,HOMEIMPROVEMENT,A,7572,8.75,0.115,15.29,48.98,665,Y,35,0
CUST-11343,56,42725,MORTGAGE,2.0,HOMEIMPROVEMENT,B,4684,11.16,0.11,16.29,56.46,756,N,35,0
CUST-11344,22,24779,RENT,1.2,EDUCATION,A,4622,6.83,0.187,11.18,63.01,793,N,2,0
CUST-11345,52,29938,MORTGAGE,33.5,MEDICAL,B,10970,11.99,0.366,34.78,48.15,690,Y,33,1
CUST-11346,47,107103,RENT,5.6,VENTURE,B,6464,11.56,0.06,32.17,79.08,688,N,29,0
CUST-11347,66,53241,RENT,2.6,PERSONAL,B,25396,10.37,0.477,15.13,65.02,773,N,35,1
CUST-11348,27,35229,MORTGAGE,0.4,DEBTCONSOLIDATION,A,12192,8.81,0.346,14.23,26.69,714,N,9,0
CUST-11349,53,66556,OWN,4.6,MEDICAL,A,3578,8.75,0.054,8.47,44.96,741,N,33,0
CUST-11350,54,30072,MORTGAGE,5.1,EDUCATION,B,7346,10.83,0.244,33.54,63.92,761,N,35,0
CUST-11351,51,120632,OWN,8.5,DEBTCONSOLIDATION,C,4215,12.12,0.035,24.22,61.85,612,N,31,0
CUST-11352,43,110379,MORTGAGE,1.7,PERSONAL,B,8646,9.27,0.078,14.14,46.09,706,N,23,1
CUST-11353,33,37051,MORTGAGE,15.0,PERSONAL,A,16486,5.6,0.445,21.76,55.24,742,N,13,0
CUST-11354,51,33617,MORTGAGE,,VENTURE,D,14147,18.09,0.421,17.63,46.56,682,N,33,1
CUST-11355,65,15000,MORTGAGE,1.8,EDUCATION,A,5051,5.75,0.337,13.09,21.86,731,N,35,0
CUST-11356,62,20151,RENT,2.1,VENTURE,C,2611,13.54,0.13,30.13,75.72,603,N,35,1
CUST-11357,35,21945,MORTGAGE,3.7,PERSONAL,A,9442,5.59,0.43,29.88,61.99,758,N,13,0
CUST-11358,23,53162,RENT,5.0,EDUCATION,C,10042,15.52,0.189,22.15,37.67,631,N,4,1
CUST-11359,56,40306,RENT,6.6,EDUCATION,C,19469,12.1,0.483,10.69,42.58,671,Y,35,0
CUST-11360,40,21868,MORTGAGE,4.3,VENTURE,D,8772,16.89,0.401,21.93,55.67,625,N,20,0
CUST-11361,33,41410,RENT,0.9,EDUCATION,B,18884,8.62,0.456,25.77,75.22,659,N,14,1
CUST-11362,50,66383,RENT,0.8,MEDICAL,A,7223,8.54,0.109,16.4,19.11,814,Y,31,0
CUST-11363,67,67285,RENT,3.5,HOMEIMPROVEMENT,D,22345,17.8,0.332,21.28,58.32,589,N,35,1
CUST-11364,37,15680,OWN,6.5,DEBTCONSOLIDATION,B,23681,10.52,1.51,34.57,36.69,682,N,16,1
CUST-11365,26,45389,RENT,7.0,VENTURE,D,9760,16.42,0.215,26.26,66.16,630,Y,7,1
CUST-11366,29,21375,RENT,1.3,MEDICAL,C,13879,14.47,0.649,32.09,70.4,707,N,11,1
CUST-11367,26,84207,OWN,0.5,MEDICAL,B,9433,9.77,0.112,10.69,42.09,655,N,4,1
CUST-11368,52,78471,MORTGAGE,2.4,VENTURE,G,11406,25.81,0.145,20.08,100.0,484,Y,31,1
CUST-11369,42,28600,RENT,12.5,HOMEIMPROVEMENT,B,9898,10.86,0.346,24.4,28.15,733,N,20,0
CUST-11370,40,30957,RENT,3.9,HOMEIMPROVEMENT,C,3529,11.61,0.114,12.31,42.95,630,N,20,0
CUST-11371,38,37169,RENT,1.9,DEBTCONSOLIDATION,C,4008,15.72,0.108,6.49,44.99,656,N,18,0
CUST-11372,67,15000,RENT,2.0,HOMEIMPROVEMENT,B,5476,10.72,0.365,21.55,38.87,686,N,35,0
CUST-11373,38,59968,RENT,0.7,PERSONAL,B,10778,10.09,0.18,7.5,64.02,717,N,16,1
CUST-11374,55,41618,RENT,3.2,VENTURE,C,13032,13.7,0.313,16.61,48.78,606,N,34,1
CUST-11375,48,87737,MORTGAGE,7.8,HOMEIMPROVEMENT,B,11175,9.64,0.127,15.72,70.41,711,N,26,0
CUST-11376,37,25360,MORTGAGE,17.3,HOMEIMPROVEMENT,B,17277,10.32,0.681,32.69,45.82,717,N,19,1
CUST-11377,21,33810,MORTGAGE,3.0,DEBTCONSOLIDATION,C,11383,14.45,0.337,13.96,42.46,674,N,1,1
CUST-11378,20,19852,RENT,0.9,MEDICAL,A,2188,8.33,0.11,9.42,60.4,732,N,1,0
CUST-11379,66,26834,RENT,5.7,VENTURE,A,26613,8.24,0.992,39.37,40.3,801,N,35,1
CUST-11380,24,24120,MORTGAGE,6.0,PERSONAL,A,5269,6.78,0.218,11.33,24.23,677,N,6,0
CUST-11381,39,89106,RENT,0.4,MEDICAL,B,8506,9.47,0.095,5.63,60.18,677,N,18,1
CUST-11382,30,32242,MORTGAGE,9.5,MEDICAL,D,16890,16.97,0.524,18.14,59.54,696,N,10,1
CUST-11383,61,52812,MORTGAGE,8.8,DEBTCONSOLIDATION,C,8582,14.42,0.163,4.84,39.99,651,N,35,0
CUST-11384,21,39008,MORTGAGE,,DEBTCONSOLIDATION,F,13376,21.12,0.343,17.58,95.98,569,N,3,1
CUST-11385,22,22886,RENT,4.0,HOMEIMPROVEMENT,A,19610,7.23,0.857,24.21,70.94,757,N,2,1
CUST-11386,42,44312,RENT,6.2,PERSONAL,C,16082,13.97,0.363,20.08,23.81,711,N,20,0
CUST-11387,31,70225,MORTGAGE,5.6,EDUCATION,B,9882,10.39,0.141,9.91,71.57,693,N,12,0
CUST-11388,39,23750,MORTGAGE,0.1,VENTURE,A,3120,8.89,0.131,19.45,71.08,758,N,18,0
CUST-11389,24,79655,RENT,0.7,PERSONAL,D,7690,14.93,0.097,22.11,72.66,641,Y,2,0
CUST-11390,56,29441,OWN,0.9,EDUCATION,A,7547,5.76,0.256,35.79,18.99,804,N,35,0
CUST-11391,57,36688,RENT,7.0,HOMEIMPROVEMENT,A,17863,8.82,0.487,25.69,88.48,685,N,35,1
CUST-11392,49,67400,RENT,2.9,PERSONAL,B,9095,11.24,0.135,8.53,75.02,718,N,28,1
CUST-11393,28,32923,MORTGAGE,3.9,PERSONAL,C,11492,13.61,0.349,23.66,57.15,620,N,9,0
CUST-11394,53,50138,MORTGAGE,7.4,MEDICAL,C,1346,13.1,0.027,11.0,53.99,648,N,33,0
CUST-11395,63,40586,OWN,2.1,DEBTCONSOLIDATION,A,15794,8.06,0.389,21.75,40.82,731,N,35,0
CUST-11396,54,52977,RENT,6.9,HOMEIMPROVEMENT,A,15023,7.73,0.284,20.9,43.08,672,N,33,1
CUST-11397,41,15000,RENT,,DEBTCONSOLIDATION,A,5136,7.86,0.342,34.28,44.26,787,N,19,0
CUST-11398,63,16353,MORTGAGE,2.4,VENTURE,A,12894,7.42,0.788,33.22,97.0,704,N,35,0
CUST-11399,43,70939,RENT,2.0,MEDICAL,D,5155,17.14,0.073,15.25,91.53,608,Y,24,1
CUST-11400,36,91336,RENT,16.8,DEBTCONSOLIDATION,E,11820,20.6,0.129,15.12,51.13,566,Y,16,0
CUST-11401,29,28387,MORTGAGE,7.4,MEDICAL,F,13975,23.08,0.492,17.92,78.83,502,N,8,1
CUST-11402,49,42344,RENT,0.1,EDUCATION,D,11076,17.05,0.262,12.62,65.15,632,N,28,0
CUST-11403,65,58502,MORTGAGE,15.8,MEDICAL,D,18697,16.5,0.32,29.09,65.19,597,N,35,1
CUST-11404,42,74304,RENT,7.5,HOMEIMPROVEMENT,D,9744,17.03,0.131,5.32,57.48,585,N,21,1
CUST-11405,51,15000,MORTGAGE,0.8,DEBTCONSOLIDATION,E,5059,20.93,0.337,20.06,61.96,519,Y,29,1
CUST-11406,36,28807,MORTGAGE,0.4,EDUCATION,D,9867,16.31,0.343,34.88,97.66,578,N,18,1
CUST-11407,69,40152,RENT,1.8,MEDICAL,B,5421,10.17,0.135,7.4,42.68,715,N,35,0
CUST-11408,36,74748,RENT,4.9,HOMEIMPROVEMENT,B,10342,11.09,0.138,15.03,45.05,630,N,17,0
CUST-11409,33,219489,RENT,4.8,PERSONAL,B,1000,11.39,0.005,8.62,77.79,759,N,15,0
CUST-11410,28,42753,RENT,1.6,HOMEIMPROVEMENT,B,6192,10.38,0.145,10.58,16.53,695,N,7,0
CUST-11411,59,21074,MORTGAGE,3.0,MEDICAL,B,9917,11.04,0.471,24.07,87.37,670,N,35,1
CUST-11412,21,62402,OTHER,,EDUCATION,C,6104,12.49,0.098,19.95,48.75,671,N,2,0
CUST-11413,64,108293,MORTGAGE,0.3,MEDICAL,C,7971,13.49,0.074,8.95,59.67,635,Y,35,0
CUST-11414,44,52302,MORTGAGE,3.6,EDUCATION,A,5590,,0.107,13.21,80.28,781,N,23,0
CUST-11415,58,28453,RENT,2.1,VENTURE,A,9549,8.23,0.336,18.38,44.98,713,N,35,0
CUST-11416,28,87098,RENT,3.9,DEBTCONSOLIDATION,D,8307,15.72,0.095,10.7,54.02,575,Y,9,1
CUST-11417,41,72993,OWN,14.6,MEDICAL,B,5048,9.88,0.069,8.71,67.82,721,N,23,0
CUST-11418,62,26485,OWN,0.8,HOMEIMPROVEMENT,B,3519,9.01,0.133,10.38,45.89,742,N,35,0
CUST-11419,65,61627,MORTGAGE,0.0,VENTURE,D,4523,18.45,0.073,16.49,62.12,617,N,35,1
CUST-11420,23,89175,RENT,0.4,EDUCATION,A,6683,6.31,0.075,30.51,46.79,758,N,2,0
CUST-11421,45,99621,MORTGAGE,3.1,MEDICAL,B,2088,7.47,0.021,11.58,58.78,671,N,23,0
CUST-11422,48,47104,RENT,6.1,VENTURE,A,12638,5.81,0.268,13.26,81.65,732,N,28,0
CUST-11423,64,39543,MORTGAGE,4.3,PERSONAL,D,20072,16.56,0.508,23.5,61.69,587,Y,35,1
CUST-11424,53,102371,MORTGAGE,3.4,EDUCATION,C,18828,12.64,0.184,12.7,63.78,695,N,31,0
CUST-11425,42,23715,RENT,2.2,DEBTCONSOLIDATION,B,7366,10.66,0.311,31.84,37.26,749,N,22,0
CUST-11426,56,63776,OWN,1.9,VENTURE,E,16334,19.91,0.256,18.28,54.23,588,Y,35,1
CUST-11427,30,21546,OTHER,2.4,EDUCATION,E,11152,18.75,0.518,40.53,60.23,640,N,10,1
CUST-11428,25,92895,OWN,4.7,EDUCATION,C,4658,12.4,0.05,4.68,100.0,672,N,4,0
CUST-11429,37,41989,MORTGAGE,0.9,EDUCATION,D,2370,17.59,0.056,40.16,31.56,651,N,18,0
CUST-11430,40,104940,RENT,7.4,EDUCATION,C,4701,13.86,0.045,14.65,40.32,642,N,22,0
CUST-11431,61,65831,MORTGAGE,4.3,PERSONAL,C,6223,10.29,0.095,13.46,90.8,644,N,35,0
CUST-11432,55,23530,RENT,1.6,PERSONAL,B,9035,8.66,0.384,24.22,25.53,695,N,34,0
CUST-11433,60,115240,RENT,3.5,EDUCATION,A,9888,5.35,0.086,10.96,70.1,717,N,35,0
CUST-11434,57,124336,RENT,16.5,VENTURE,A,3359,7.31,0.027,9.08,79.31,735,N,35,0
CUST-11435,53,83230,MORTGAGE,0.1,PERSONAL,D,10237,16.74,0.123,9.32,70.82,622,N,32,1
CUST-11436,36,31040,RENT,1.1,PERSONAL,A,8486,7.29,0.273,11.56,42.98,729,N,17,0
CUST-11437,56,40798,RENT,3.0,PERSONAL,B,8404,9.75,0.206,8.14,82.12,719,N,34,0
CUST-11438,44,53490,RENT,5.1,EDUCATION,A,8364,8.73,0.156,7.96,50.49,724,N,22,0
CUST-11439,57,32137,MORTGAGE,1.2,PERSONAL,B,12726,,0.396,28.03,43.56,672,N,35,0
CUST-11440,31,135321,MORTGAGE,13.0,MEDICAL,B,19067,9.41,0.141,17.5,94.06,700,N,10,0
CUST-11441,42,53455,RENT,5.1,MEDICAL,D,12749,15.48,0.238,10.57,72.31,539,N,23,0
CUST-11442,61,15000,OWN,10.5,EDUCATION,F,27849,21.09,1.857,45.9,53.41,568,Y,35,1
CUST-11443,41,60090,RENT,2.0,HOMEIMPROVEMENT,E,10609,19.08,0.177,17.31,45.4,595,Y,23,0
